uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,artist
spotify:track:4Qdz0JPKNMBAmRKafvSXxg,0.608,0.142,0,-22.864,1,0.893,0.979,3.12e-06,0.25,0.221,103.421,314133,5,The Final Problem Chapter 1,"Orson Welles,Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3IydGfe6zjiHLugt8iKhw8,0.571,0.186,7,-23.849,0,0.942,0.98,0.0,0.13,0.52,79.079,273253,4,The Final Problem Chapter 2,"Orson Welles,Sir Ralph Richardson,Sir John Gielgud"
spotify:track:2crFvkw4JamkQhNYTajlRF,0.577,0.168,0,-24.3,1,0.936,0.977,1.37e-06,0.128,0.378,81.153,338133,4,The Final Problem Chapter 3,"Orson Welles,Sir Ralph Richardson,Sir John Gielgud"
spotify:track:6KCwYM1Q4CME1xsmXG0A2D,0.557,0.238,11,-22.668,0,0.934,0.984,1.93e-06,0.268,0.508,89.043,258187,4,The Final Problem Chapter 4,"Orson Welles,Sir Ralph Richardson,Sir John Gielgud"
spotify:track:46n6tZnNJYnwdfXkJLW46b,0.496,0.205,2,-22.896,1,0.812,0.974,1.18e-05,0.134,0.367,171.897,327587,1,The Final Problem Chapter 5,"Orson Welles,Sir Ralph Richardson,Sir John Gielgud"
spotify:track:51r1BWYTATlKbzF0dQhiWw,0.514,0.0882,0,-21.677,1,0.419,0.98,5.65e-05,0.275,0.144,85.954,201600,3,The Final Problem Chapter 6,"Orson Welles,Sir Ralph Richardson,Sir John Gielgud"
spotify:track:4MlxfYFPafysBeQR8Lzmvt,0.616,0.151,0,-27.544,1,0.954,0.745,0.0,0.0753,0.413,169.018,1417267,3,"The Hound Of The Baskervilles: Chapter 1, Superstition or Murder",Peter Egan
spotify:track:5IMS8li9H1eIqBvtXv4Ggx,0.619,0.13,11,-28.319,0,0.953,0.732,0.0,0.0882,0.355,168.551,727400,3,"The Hound Of The Baskervilles: Chapter 2, The Riddle Of The Boot",Peter Egan
spotify:track:7tUsSzpF4sB0OhgUvITlBl,0.7,0.11,11,-29.084,0,0.905,0.663,0.0,0.105,0.364,122.731,938373,3,"The Hound Of The Baskervilles: Chapter 3, Departure For Devon",Peter Egan
spotify:track:2ZPrQM5Cz5MJdMHwAU2ubo,0.664,0.117,5,-29.603,0,0.937,0.657,0.0,0.142,0.36,136.631,1189600,3,"The Hound Of The Baskervilles: Chapter 4, Strange Encounters",Peter Egan
spotify:track:1yHzblTGK8RU7FjQEQmWNW,0.612,0.113,8,-28.483,1,0.952,0.665,0.0,0.366,0.328,168.974,883760,5,"The Hound Of The Baskervilles: Chapter 5, A Kindness Repaid",Peter Egan
spotify:track:5hzIDKpXJH62kKGeSI675z,0.62,0.15,1,-26.27,1,0.951,0.589,0.0,0.0964,0.348,81.728,1269867,3,"The Hound Of The Baskervilles: Chapter 6, The Man On The Tor",Peter Egan
spotify:track:5Z9X8l0LdeYpBjA7aq6CzI,0.639,0.158,1,-27.051,1,0.952,0.616,0.0,0.103,0.309,90.782,724200,3,"The Hound Of The Baskervilles: Chapter 7, Holmes Lays A Trap",Peter Egan
spotify:track:5bloGzZk55y0OgN57Z9xp5,0.617,0.164,7,-27.145,1,0.953,0.572,0.0,0.0998,0.37,79.374,905640,4,"The Hound Of The Baskervilles: Chapter 8, The Demon Hound",Peter Egan
spotify:track:75qy7qBqgxQ3pUMM4Hnc8J,0.637,0.197,1,-26.319,1,0.955,0.731,0.0,0.151,0.406,88.793,348200,3,"The Hound Of The Baskervilles: Chapter 9, Reminiscences",Peter Egan
spotify:track:5S0kIbm25xdZhv4j2eZI8T,0.59,0.316,11,-23.987,1,0.938,0.99,0.00134,0.105,0.226,99.069,1742733,1,The Empty House,"Sir John Gielgud,Sir Ralph Richardson"
spotify:track:3CAiTHiOhCwqmi3wxmgWjQ,0.667,0.271,9,-22.328,1,0.931,0.975,0.0,0.385,0.445,108.535,362267,5,The Norwood Builder Chapter 1,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3xBr6Fd3gYhoxK0I4yJfgo,0.691,0.233,2,-24.479,1,0.917,0.97,0.0,0.376,0.647,128.084,236440,3,The Norwood Builder Chapter 2,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3tT9CRypqdHmFfUzOBTIes,0.572,0.214,2,-24.685,1,0.949,0.971,0.0,0.707,0.291,89.549,269440,3,The Norwood Builder Chapter 3,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:0MOVKzsoLKqQTh3DnFumGd,0.635,0.205,9,-24.753,1,0.95,0.974,0.0,0.382,0.495,73.318,388533,4,The Norwood Builder Chapter 4,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:2E7Xje9YS7Bn57AqiIJ6md,0.588,0.212,4,-24.209,1,0.929,0.976,0.0,0.297,0.172,86.993,377813,3,The Norwood Builder Chapter 5,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:6LeAVAm0gOGcpeTY3pQ7eA,0.668,0.0983,9,-24.291,0,0.904,0.984,6.11e-05,0.386,0.418,71.702,231827,3,The Solitary Bicyclist Chapter 1,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:6TN4OzYp3rTOCkSDe6l5oD,0.707,0.103,2,-25.264,1,0.863,0.976,1.59e-06,0.365,0.489,128.912,278933,1,The Solitary Bicyclist Chapter 2,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:4Vt1wMQpBR19sgc5AQ5jKr,0.687,0.0899,2,-25.867,1,0.85,0.977,5.56e-06,0.196,0.348,117.352,348840,3,The Solitary Bicyclist Chapter 3,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:0HerDzDwdE3k21mlBHscix,0.679,0.0751,2,-28.097,1,0.691,0.98,5.93e-06,0.213,0.491,117.892,309640,1,The Solitary Bicyclist Chapter 4,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:5hTJLeXvbK5vBTCamiWcIR,0.678,0.165,5,-23.368,1,0.901,0.974,0.0,0.322,0.367,114.643,496267,4,The Solitary Bicyclist Chapter 5,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:5SDFC79on49VRJdvk3yAYW,0.593,0.105,4,-25.544,0,0.929,0.977,0.0,0.512,0.504,87.713,408400,4,Six Napoleons Chapter 1,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:12H4fipVIVrBKeuSrd1KWL,0.673,0.118,4,-25.817,0,0.904,0.968,0.0,0.259,0.569,101.126,419333,3,Six Napoleons Chapter 2,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3YLgdiqEGn0xEKS4KfhoAm,0.572,0.125,4,-24.923,0,0.948,0.972,0.0,0.284,0.327,76.4,407813,4,Six Napoleons Chapter 3,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3gumdSGUhX4e8lD999QorK,0.623,0.0699,7,-27.145,1,0.757,0.981,0.0,0.141,0.272,133.934,426720,4,Six Napoleons Chapter 4,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:0lrkQHCU4MDgd04jM1Wx8t,0.584,0.217,0,-25.292,1,0.943,0.876,0.0,0.437,0.427,83.586,315080,4,The Mystery of the Second Stain Chapter 1,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:19YEk4OVQZn3GfoxbpNrU6,0.736,0.216,2,-25.65,1,0.952,0.845,0.0,0.283,0.443,52.303,362747,4,The Mystery of the Second Stain Chapter 2,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:3Y1AOUo8JoJtfB4RMxrYbx,0.683,0.22,7,-26.706,1,0.936,0.904,0.0,0.425,0.49,99.552,309427,3,The Mystery of the Second Stain Chapter 3,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:7m175UgBe6HpdVVkq60OgL,0.6,0.249,2,-25.521,1,0.954,0.857,0.0,0.345,0.394,57.054,296893,4,The Mystery of the Second Stain Chapter 4,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:0oO8UBkzPDMH876hAOb0tw,0.606,0.213,2,-25.442,1,0.94,0.886,0.0,0.209,0.302,90.624,348893,4,The Mystery of the Second Stain Chapter 5,"Sir Ralph Richardson,Sir John Gielgud"
spotify:track:7vSJidVd3QIs3bByfA4QIT,0.516,0.211,6,-25.216,1,0.945,0.993,0.0471,0.245,0.391,74.458,1574347,3,The Dying Detective,"Sir John Gielgud,Sir Ralph Richardson"
spotify:track:0LvnEXj9aC8EMI2tXRU5Of,0.621,0.315,9,-17.151,0,0.924,0.991,0.00967,0.883,0.591,91.638,1703838,3,The Problem of Thor Bridge,Forgotten Films
spotify:track:4woZ09KbR5DgePxV6xNBa7,0.684,0.295,11,-17.955,1,0.931,0.907,0.0,0.164,0.495,101.45,1778147,4,Sherlock Holmes: The Case Of The Unwelcome Ambassador,Vintage Radio Shows
spotify:track:5X7T8RsBQ8FlZcfm3oDr12,0.582,0.233,11,-22.065,1,0.769,0.929,6.21e-05,0.106,0.327,111.514,1617398,4,Sherlock Holmes in The Case of Lady Beryl,Sherlock Holmes
spotify:track:6KVxaK5OUJxdDRTonHcBSa,0.568,0.389,0,-18.853,1,0.947,0.982,5.74e-05,0.1,0.42,83.857,1604807,3,Sherlock Holmes in The Case of the Belligerent Ghost,Sherlock Holmes
spotify:track:55ZPj1pejDlwuzmmPe9PNk,0.543,0.251,11,-20.712,1,0.449,0.767,1.05e-06,0.487,0.353,128.506,1625287,3,Sherlock Holmes in The Case of the Cunningham Heritage,Sherlock Holmes
spotify:track:3lphHqGXSdRbAG9fcOssiB,0.6,0.235,7,-24.135,1,0.838,0.969,4.04e-05,0.349,0.311,128.15,1597466,3,Sherlock Holmes in The Case of the Pennsylvania Gun,Sherlock Holmes
spotify:track:5ANwujr2jj5HfMeVGhlSCC,0.635,0.399,9,-20.354,0,0.93,0.962,0.000137,0.198,0.314,131.731,1563612,3,Sherlock Holmes in The Case of the Shy Ballerina,Sherlock Holmes
spotify:track:1Xw50iICogfAMKFKUSQeO2,0.514,0.334,7,-20.969,1,0.908,0.957,5.14e-05,0.323,0.212,85.586,1625496,4,Sherlock Holmes in The Case of the Texas Cowgirl,Sherlock Holmes
spotify:track:4vDfodaNtZ0ZS9wJ3iJiFi,0.528,0.304,7,-24.702,1,0.924,0.962,2.79e-05,0.44,0.256,87.037,1585607,4,Sherlock Holmes in The Mother Hubbard Case,Sherlock Holmes
spotify:track:6SIFuwIE2FBCDEKZOMpMbD,0.554,0.302,7,-22.644,1,0.921,0.953,0.000619,0.31,0.444,83.948,1599425,3,Sherlock Holmes in The Unlucky Gambler,Sherlock Holmes
spotify:track:0e0JeWiVaafCoA7jSFHI1Q,0.601,0.496,11,-14.811,1,0.956,0.949,0.0,0.147,0.523,72.437,1759688,4,Bruce Partington Plans,Forgotten Films
spotify:track:1J8ALyVuthEwTjwSkVmYjD,0.485,0.818,11,-11.273,0,0.905,0.947,3.06e-05,0.266,0.557,73.569,1389820,3,The Adventure of the Missing Blood Stains,Forgotten Films
spotify:track:7MbHLOPbht6PAwX3lB4U3M,0.611,0.194,11,-15.984,1,0.927,0.927,0.0,0.879,0.465,62.43,1767211,3,The Book of Tobit,Forgotten Films
spotify:track:06WdL3fMIh9wjDwcKU7tZG,0.614,0.217,11,-16.108,1,0.93,0.989,0.00083,0.823,0.368,66.958,1553947,4,The Viennese Strangler,Forgotten Films
spotify:track:7E2P3NRepGkDS2GmtOv1dk,0.716,0.236,11,-18.397,1,0.894,0.993,0.00286,0.713,0.386,129.664,1569568,5,The Notorious Canary Trainer,Forgotten Films
spotify:track:7tra4wi6V3MFcKYtsckqIq,0.659,0.283,11,-14.967,1,0.937,0.977,2.26e-05,0.766,0.391,92.354,1546215,3,The Unfortunate Tobacconist,Forgotten Films
spotify:track:7b9IZQsbLlOMzmVYyKtIqt,0.674,0.31,8,-14.54,0,0.885,0.96,2.74e-06,0.783,0.49,132.637,1774813,3,The Purloined Ruby,Forgotten Films
spotify:track:3mIADqUPJa9r8EDw8vEKUO,0.696,0.38,9,-13.847,0,0.929,0.989,6.18e-05,0.75,0.559,136.054,1687224,3,In Flanders Field,Forgotten Films
spotify:track:5rasaZYGOCMNVzMsYmP6fI,0.71,0.298,9,-14.362,0,0.921,0.975,6.9e-06,0.811,0.373,130.441,1521973,3,Paradol Chamber,Forgotten Films
spotify:track:5Ozd9BcB16VlJprlWXLiV0,0.704,0.349,11,-13.191,1,0.934,0.967,0.0,0.884,0.488,133.576,1665229,3,Limping Ghost,Forgotten Films
spotify:track:2QzT5N9gNXl8A3Bc3oKne2,0.658,0.213,11,-17.118,1,0.923,0.984,0.000821,0.826,0.429,93.238,1698744,4,The Case of the Out of Date Murder,Forgotten Films
spotify:track:0ggTVQFqusmHISHmXaiKsH,0.581,0.308,2,-16.346,0,0.932,0.99,0.0838,0.849,0.505,59.787,1717578,4,Eyes of Mr Leyton,Forgotten Films
spotify:track:30GZU0BqPnWGxdTm1YlRqS,0.636,0.282,0,-14.473,1,0.942,0.978,0.00117,0.858,0.343,86.114,1714679,4,Mystery of the Vanishing White Elephant,Forgotten Films
spotify:track:4SyGU2GwcK6axeWe7YRebl,0.629,0.22,6,-17.772,1,0.936,0.979,0.00999,0.716,0.529,84.397,1707025,4,Murder in the Moonlight,Forgotten Films
spotify:track:2Mis6fP6cntMUOsEwkScnk,0.644,0.307,11,-12.493,1,0.924,0.921,0.0,0.946,0.512,89.604,1748429,4,The Gunpowder Plot - The Fifth of November,Forgotten Films
spotify:track:4hqxJc97mcR8qUVMkjZkEd,0.604,0.36,11,-16.122,1,0.91,0.989,0.0201,0.9,0.591,82.649,1719381,3,The Case of the Double Zero,Forgotten Films
spotify:track:1NGP6KK6nzEqAASmgOx5Gk,0.613,0.277,11,-14.276,1,0.946,0.955,1.85e-05,0.713,0.462,68.018,1713346,4,The Case of the Accidental Murderess,Forgotten Films
spotify:track:6SzQvasnOfJbiF2UscDtq3,0.617,0.299,11,-16.224,1,0.926,0.991,0.0826,0.168,0.558,82.598,1687955,4,Murder in the Casbah,Forgotten Films
spotify:track:3mmpDmnFVRQbbFLwB46KYS,0.656,0.312,11,-14.186,1,0.942,0.977,0.000155,0.309,0.52,93.535,1723012,3,The Second Generation,Forgotten Films
spotify:track:0lhzKO6Dlb21EKoIL3BN2q,0.705,0.446,1,-13.279,1,0.646,0.986,0.000293,0.783,0.479,131.081,1858013,4,The Strange Case of the Iron Box,Forgotten Films
spotify:track:7D6ZmQDYReCKcRgwypSZ3d,0.701,0.401,6,-12.037,1,0.915,0.784,0.0,0.917,0.509,133.87,1713346,3,The Strange Case of the Murderer in Wax,Forgotten Films
spotify:track:2U53RibcUDCpjJQpGyQawq,0.609,0.0836,11,-18.365,1,0.796,0.899,0.0,0.413,0.308,60.356,1736622,4,Murder Beyond Mountains,Forgotten Films
spotify:track:1d9BNZd4PIpwmaiDWcZfqa,0.616,0.316,11,-16.125,1,0.939,0.99,0.00189,0.441,0.548,75.137,1696628,3,The Telltale Pigeon Feathers,Forgotten Films
spotify:track:3jiFqkTvmAHMKvF8Cg1CbR,0.609,0.162,0,-16.666,1,0.891,0.974,0.000911,0.292,0.325,56.426,1724684,4,The Strange Case of the Demon Barber,Forgotten Films
spotify:track:6nebUmkUoc7fITIKPjS47K,0.284,0.789,1,-7.927,1,0.473,0.000328,0.00109,0.562,0.597,169.2,168736,4,We Did It!!!,grandson
spotify:track:0NQXFFwRJ9H75wcXHxoryn,0.766,0.385,9,-14.029,1,0.392,0.249,0.0,0.119,0.375,100.022,179344,4,Look At Me,Kalan.FrFr
spotify:track:26jblnixKDcidyOQV2UYi4,0.684,0.67,5,-5.919,0,0.405,0.226,0.0,0.12,0.298,90.122,187000,4,Miseducation (feat. Lil Wayne),"Calboy,Lil Wayne"
spotify:track:33BHRpEEYI3ZEAKRUH3PHa,0.683,0.669,1,-5.276,0,0.365,0.312,0.0,0.266,0.538,91.05,203159,4,On One (feat. Freddie Gibbs),"Joyce Wrice,Freddie Gibbs"
spotify:track:2qm9mgnZbLX1l7mbxmgzLt,0.364,0.866,2,-6.017,1,0.454,0.0396,0.0726,0.113,0.0797,134.586,314453,4,John L,black midi
spotify:track:5byWPNSh2hi0ULmDxBgLyV,0.774,0.412,1,-8.619,1,0.378,0.026,0.0,0.088,0.38,139.943,116760,4,BIG PURR (Prrdd) (feat. Pooh Shiesty),"Coi Leray,Pooh Shiesty"
spotify:track:2KTCXvWUbqfiinbFe7PJKP,0.775,0.847,8,-4.602,0,0.351,0.143,0.0,0.107,0.806,104.817,224740,4,Las Nenas (feat. La Duraca),"Natti Natasha,Cazzu,Farina,La Duraca"
spotify:track:7pTHZ8hFundodWSpePr6po,0.181,0.963,11,-9.544,0,0.371,0.0011,0.00043,0.183,0.0377,144.842,290227,4,The Man Whose Head Expanded - Live,The Fall
spotify:track:5Xtee2SymFmObWhXFQrs9p,0.383,0.829,11,-7.253,0,0.354,0.0454,0.00674,0.71,0.463,143.791,187733,4,Shake Off,The Fall
spotify:track:5BFdHIJgiOC2CQuTqHjoRp,0.638,0.565,1,-16.575,1,0.657,0.941,0.0,0.0937,0.658,128.345,305187,5,Dissolute Singer,Mark E. Smith
spotify:track:0lDUzCYvE8hXIQ5VrC01BK,0.329,0.987,2,-5.535,1,0.387,0.289,0.012,0.107,0.358,122.725,144000,3,Cabin Fever (Garage Recording),Reignwolf
spotify:track:3apo1b70qELYcphJj5B3sk,0.476,0.861,10,-7.358,0,0.5,0.0169,0.000287,0.237,0.0861,95.231,209029,4,Over & Over,Reignwolf
spotify:track:7n6UfrMJyFwyiM7CjgZEzX,0.582,0.158,8,-16.762,1,0.891,0.986,0.0367,0.232,0.358,72.899,1672213,3,Sydney Carton,Laurence Olivier
spotify:track:1TOBh1bZHDK6c1BXL70sG2,0.678,0.342,0,-13.493,1,0.892,0.989,6.81e-05,0.155,0.541,106.648,1674773,3,Mr. Micawber's Difficulties,Laurence Olivier
spotify:track:6nTJAo5xmQevd59FFKj9rD,0.696,0.325,7,-24.265,0,0.93,0.729,0.0,0.0783,0.328,79.537,1216933,4,The Nickleby Family,"martin jarvis,Charles Dickens"
spotify:track:45upcrJlto8hgNixW7QUor,0.686,0.279,2,-24.887,1,0.839,0.764,0.0,0.307,0.363,101.033,955067,3,Dotheboys Hall,"martin jarvis,Charles Dickens"
spotify:track:4R1PxCbF63bFGrCB8XonB5,0.721,0.299,2,-24.526,1,0.752,0.738,0.0,0.0461,0.364,122.745,1235000,4,Dishonourable Intentions,"martin jarvis,Charles Dickens"
spotify:track:7rxdqPEzXaechEQMphFU7Q,0.615,0.321,2,-24.132,1,0.919,0.768,0.0,0.0963,0.394,57.384,946400,4,On the Stage,"martin jarvis,Charles Dickens"
spotify:track:3T3WvmJwTwWDk232agamlu,0.672,0.551,2,-14.072,1,0.926,0.907,0.0,0.41,0.581,88.783,1507834,3,Just Desserts,"martin jarvis,Charles Dickens"
spotify:track:3zZlTSUiltsTlgXJhzXAWh,0.676,0.473,2,-14.704,1,0.946,0.895,0.0,0.257,0.554,98.168,599655,4,Shadows from the Past,"martin jarvis,Charles Dickens"
spotify:track:5EY8Tbeu1tzypdLY3LHNHR,0.622,0.497,2,-13.104,1,0.939,0.951,0.0,0.277,0.601,72.74,1145731,3,Foul Conspiracy,"martin jarvis,Charles Dickens"
spotify:track:4MQLjxNAJTCQXvwywxaTNG,0.692,0.453,2,-14.689,1,0.937,0.914,0.0,0.129,0.435,103.734,1016059,3,Skulduggery Revealed,"martin jarvis,Charles Dickens"
spotify:track:3QdcjcRoweY3PXor9t7KIb,0.681,0.34,9,-20.264,0,0.917,0.971,0.00169,0.0669,0.271,101.181,1544034,3,The Queer Client,Weird Circle
spotify:track:1X0P2ImiC4N0CL6POuCNd7,0.697,0.227,10,-24.048,0,0.94,0.978,0.00037,0.0735,0.445,106.009,1441402,4,The Trial for Murder,Weird Circle
spotify:track:144bBmo94T7BeFwEQPwmff,0.699,0.266,7,-23.975,0,0.921,0.78,0.0,0.357,0.323,80.309,950227,4,"Oliver Twist: Chapter 1, Birth Of An Orphan - Charles Dickens",martin jarvis
spotify:track:68on1m37vjfOZtGICVtOHQ,0.716,0.226,9,-26.617,0,0.701,0.738,0.0,0.159,0.359,113.579,760707,5,"Oliver Twist: Chapter 2, Street Employment",martin jarvis
spotify:track:2WKbVoGhBMe5pISNSDvIyk,0.62,0.22,9,-26.078,0,0.936,0.759,0.0,0.363,0.304,78.431,469960,4,"Oliver Twist: Chapter 3, Test Of Character",martin jarvis
spotify:track:0XPm81hKM3YNh9n7divpKE,0.719,0.253,9,-25.044,0,0.806,0.76,0.0,0.162,0.326,120.824,1127000,3,"Oliver Twist: Chapter 4, House Robbery",martin jarvis
spotify:track:2YGeri0J3JAfl3JLHoKlh4,0.706,0.154,0,-28.132,1,0.813,0.745,0.0,0.0782,0.34,130.964,935107,5,"Oliver Twist: Chapter 5, Devilish Plot",martin jarvis
spotify:track:5mcr8sG4oedIILDzDgugpX,0.683,0.174,9,-27.336,0,0.911,0.716,0.0,0.0958,0.402,100.507,1026800,3,"Oliver Twist: Chapter 6, Honour Amongst Thieves",martin jarvis
spotify:track:0j9lqhDQGTuoUoijwwCh2G,0.632,0.17,9,-26.725,0,0.943,0.767,0.0,0.289,0.41,84.37,1110000,4,"Oliver Twist: Chapter 7, A Savage Deed",martin jarvis
spotify:track:4VLAC8ahFYrBdeUCBtIMEA,0.695,0.144,0,-24.693,1,0.926,0.769,0.0,0.37,0.444,96.941,766627,4,"Oliver Twist: Chapter 8, On The Run",martin jarvis
spotify:track:6JBlsu28ubU2EC0Z6YRlYZ,0.694,0.155,0,-27.838,1,0.906,0.734,0.0,0.143,0.396,136.239,1264240,3,"Oliver Twist: Chapter 9, Just Desserts",martin jarvis
spotify:track:02afQ1zb9jkwlgmKJNmlma,0.707,0.294,7,-15.166,1,0.902,0.689,0.0,0.0901,0.439,128.693,1950000,3,The Signalman,John Sessions
spotify:track:4bjYz8F8mkZ7YFaVSKZsBv,0.712,0.289,7,-14.957,1,0.889,0.617,0.0,0.304,0.437,126.248,1613000,3,The Story Of The Goblins Who Stole A Sexton,John Sessions
spotify:track:0kVouIsK0e8WUHkiwq9wY9,0.653,0.329,7,-13.948,1,0.956,0.802,0.0,0.0715,0.355,67.554,1809000,4,To Be Read At Dusk,John Sessions
spotify:track:3C6znTanidpR63WT53I9Z4,0.713,0.245,7,-15.178,1,0.835,0.593,0.0,0.0901,0.417,121.3,1186000,4,A Confession Found In A Prison In The Time Of Charles II,John Sessions
spotify:track:1PA6dhgqo2H4uDtcBd7alT,0.672,0.276,11,-14.749,0,0.681,0.737,0.0,0.188,0.426,116.868,422500,3,The Lawyer And The Ghost,John Sessions
spotify:track:7gztR8gsOHbRrO3DkSHoFC,0.638,0.352,0,-19.342,1,0.902,0.994,0.142,0.552,0.439,115.792,1815960,3,The Mystery Of Edwin Drood - Part 2,Suspense Theater
spotify:track:3Nt7Us0bTCxS67PHEM0jCM,0.643,0.267,10,-21.346,0,0.933,0.976,1.1e-05,0.858,0.354,113.33,1526347,3,The Cricket On The Hearth,Radio Show
spotify:track:1vCzlXbP0dk3rOsMxMxoJh,0.492,0.305,9,-20.923,0,0.877,0.994,0.3,0.248,0.497,64.749,1810400,4,The Mystery Of Edwin Drood - Part 1,Suspense Theater
spotify:track:0SjIQzbFc3NajH5jIazPe4,0.617,0.348,7,-19.101,1,0.948,0.696,0.0,0.0968,0.339,75.446,945440,3,"Great Expectations: Chapter 1, A Fateful Meeting",martin jarvis
spotify:track:3nTX2DB1ICG6RcZ96FpYzd,0.62,0.271,7,-21.974,0,0.952,0.735,0.0,0.336,0.33,175.923,1211400,3,"Great Expectations: Chapter 2, Satis House",martin jarvis
spotify:track:4DmQaiQPfIube0CR0wM2Q9,0.62,0.315,2,-21.002,1,0.949,0.711,0.0,0.118,0.346,74.406,986693,4,"Great Expectations: Chapter 3, Shame",martin jarvis
spotify:track:220sudYmJG2VoG7XyVispZ,0.72,0.305,2,-22.707,1,0.896,0.676,0.0,0.163,0.322,115.231,1179640,5,"Great Expectations: Chapter 4, Revelations",martin jarvis
spotify:track:6apP1NvhNJXbolMy2HfiEp,0.622,0.297,2,-24.101,1,0.947,0.748,0.0,0.0746,0.367,78.1,601333,3,"Great Expectations: Chapter 5, Estella",martin jarvis
spotify:track:4O0PloNQfZQbw7ggddIomm,0.703,0.262,2,-24.152,1,0.919,0.733,0.0,0.113,0.343,131.111,1596173,4,"Great Expectations: Chapter 6, Illusions Shattered",martin jarvis
spotify:track:36t5UVqkIlGEpBMpJkcXYy,0.67,0.296,2,-22.45,1,0.939,0.753,0.0,0.128,0.361,88.557,1183000,4,"Great Expectations: Chapter 7, Recapture",martin jarvis
spotify:track:2E4aADYilVmiOQ6pzqWbom,0.62,0.205,7,-25.446,0,0.938,0.7,0.0,0.2,0.271,80.61,919800,3,"Great Expectations: Chapter 8, Deaths And Marriages",martin jarvis
spotify:track:3DuEeMpE7c8XI66RotIEGG,0.491,0.112,6,-24.734,1,0.791,0.987,0.272,0.102,0.491,67.422,3484560,3,A Chrismtas Carol,Campbell Playhouse
spotify:track:5DDeH0y8H4VEnOczkNDCJv,0.599,0.0948,1,-29.887,1,0.654,0.795,0.0,0.35,0.244,85.405,940000,4,Mr Bob Sawyer Gives A Bachelor Party - An Episode From Pickwick Papers,Emlyn Williams
spotify:track:7MxLgxQJGX6uLfvDXwxKQL,0.589,0.167,4,-26.107,0,0.911,0.989,0.0192,0.206,0.73,84.221,1008227,4,Mr. Pickwick's Christmas,Weird Circle
spotify:track:6n1CAbUCEelVAPA5Wu6x9j,0.631,0.377,0,-12.647,0,0.904,0.916,0.0,0.145,0.647,85.1,1204240,4,The Case of Bardell vs. Pickwick,Laurence Olivier
spotify:track:5aSKSofP8CgqslIg7rBqJy,0.693,0.311,9,-16.415,0,0.937,0.891,0.0,0.252,0.498,103.181,1184933,4,"A Tale Of Two Cities: Chapter 1, Recalled To Life",martin jarvis
spotify:track:4NqSTksBHWXOlAnlLon0Af,0.664,0.235,0,-21.712,1,0.954,0.842,3.8e-06,0.207,0.364,95.952,950933,4,"A Tale Of Two Cities: Chapter 2, A Tearful Reunion",martin jarvis
spotify:track:1PVGdtLl6V8fWuaPpWEf8q,0.718,0.353,0,-17.172,1,0.935,0.85,0.0,0.141,0.479,104.948,1375133,4,"A Tale Of Two Cities: Chapter 3, At The Old Bailey",martin jarvis
spotify:track:2vTL1fBsLHNWuizWzUq7HA,0.606,0.226,9,-21.885,0,0.961,0.818,3.48e-06,0.0822,0.371,73.828,804920,4,"A Tale Of Two Cities: Chapter 4, Rivals In Love",martin jarvis
spotify:track:63Od9mSV9nKaQgsUNWPi19,0.694,0.261,9,-19.38,0,0.944,0.857,0.0,0.259,0.448,104.941,1256960,4,"A Tale Of Two Cities: Chapter 5, Poisoned News",martin jarvis
spotify:track:1dFk0lpimLrvVFZFmj2aXB,0.632,0.32,9,-17.433,0,0.957,0.882,0.0,0.196,0.495,82.857,923707,3,"A Tale Of Two Cities: Chapter 6, A Rash Decision",martin jarvis
spotify:track:6xSizLxyhxIUdYfZ2Ew5TT,0.691,0.3,9,-17.622,0,0.947,0.857,0.0,0.162,0.493,102.806,821960,3,"A Tale Of Two Cities: Chapter 7, City Of Terror",martin jarvis
spotify:track:3GmgnheOXcVWtpp5xkHhn8,0.647,0.277,9,-17.685,0,0.952,0.849,2.14e-06,0.119,0.421,88.474,1319600,4,"A Tale Of Two Cities: Chapter 8, Carton's Finest Hour",martin jarvis
spotify:track:2X44D4MzOQHtTT0vJEvlOj,0.617,0.24,0,-24.41,1,0.951,0.66,0.0,0.232,0.385,75.232,832427,4,"David Copperfield: Chapter 1, Happy Days",martin jarvis
